,house_id,house_name,price_per_night,rating,review_num,house_url
142,37885592,"The Skyline: Dtwn Long Beach, LAX, Metro, Disney",55,4.90,0,https://www.airbnb.com/rooms/29079975?location=Los%20Angeles%2C%20CA&amp;adults=2&amp;check_in=2019-12-25&amp;check_out=2019-12-26&amp;previous_page_section_name=1000&amp;search_id=d95e51cb-386c-f766-6929-ed1dc9fdc004&amp;federated_search_id=fba52b71-07a4-41a7-a735-43f9ba288dd6
143,20569792,FASCINATING DUPLEX 2BR+2.5BA IN HEART OF 3RD ST,115,4.68,0,https://www.airbnb.com/rooms/30426131?location=Los%20Angeles%2C%20CA&amp;adults=2&amp;check_in=2019-12-25&amp;check_out=2019-12-26&amp;previous_page_section_name=1000&amp;search_id=d95e51cb-386c-f766-6929-ed1dc9fdc004&amp;federated_search_id=fba52b71-07a4-41a7-a735-43f9ba288dd6
144,40262470,Charming Guest-House in Larchmont Village,50,4.47,27,https://www.airbnb.com/rooms/38722354?location=Los%20Angeles%2C%20CA&amp;adults=2&amp;check_in=2019-12-25&amp;check_out=2019-12-26&amp;previous_page_section_name=1000&amp;search_id=d95e51cb-386c-f766-6929-ed1dc9fdc004&amp;federated_search_id=fba52b71-07a4-41a7-a735-43f9ba288dd6
145,28029627,Hollywood Luxury Private Bedroom in Penthouse Apt,72,4.29,0,https://www.airbnb.com/rooms/38385812?location=Los%20Angeles%2C%20CA&amp;adults=2&amp;check_in=2019-12-25&amp;check_out=2019-12-26&amp;previous_page_section_name=1000&amp;search_id=33a11a19-776f-a971-ce4d-6e92a5a83c90&amp;federated_search_id=89a92709-96b2-4df7-92ce-3adfcbd3e76f
146,39614803,Newly remodeled studio in Culver City,50,4.86,100,https://www.airbnb.com/rooms/21242722?location=Los%20Angeles%2C%20CA&amp;adults=2&amp;check_in=2019-12-25&amp;check_out=2019-12-26&amp;previous_page_section_name=1000&amp;search_id=33a11a19-776f-a971-ce4d-6e92a5a83c90&amp;federated_search_id=89a92709-96b2-4df7-92ce-3adfcbd3e76f
147,40256236,One Private BedrooM,155,0,18,https://www.airbnb.com/rooms/36913174?location=Los%20Angeles%2C%20CA&amp;adults=2&amp;check_in=2019-12-25&amp;check_out=2019-12-26&amp;previous_page_section_name=1000&amp;search_id=33a11a19-776f-a971-ce4d-6e92a5a83c90&amp;federated_search_id=89a92709-96b2-4df7-92ce-3adfcbd3e76f
148,33917781,BEST 5 STAR APT IN DTLA! FREE PARKING + BALCONY!,110,4.21,42,https://www.airbnb.com/rooms/29260781?location=Los%20Angeles%2C%20CA&amp;adults=2&amp;check_in=2019-12-25&amp;check_out=2019-12-26&amp;previous_page_section_name=1000&amp;search_id=33a11a19-776f-a971-ce4d-6e92a5a83c90&amp;federated_search_id=89a92709-96b2-4df7-92ce-3adfcbd3e76f
149,5526345,#1 self check-in room late arrivals OK,257,4.74,25,https://www.airbnb.com/rooms/38213567?location=Los%20Angeles%2C%20CA&amp;adults=2&amp;check_in=2019-12-25&amp;check_out=2019-12-26&amp;previous_page_section_name=1000&amp;search_id=33a11a19-776f-a971-ce4d-6e92a5a83c90&amp;federated_search_id=89a92709-96b2-4df7-92ce-3adfcbd3e76f
150,37335672,Private Condo: Bedroom + Studio + Outdoor Patio.,64,0,187,https://www.airbnb.com/rooms/8227477?location=Los%20Angeles%2C%20CA&amp;adults=2&amp;check_in=2019-12-25&amp;check_out=2019-12-26&amp;previous_page_section_name=1000&amp;search_id=33a11a19-776f-a971-ce4d-6e92a5a83c90&amp;federated_search_id=89a92709-96b2-4df7-92ce-3adfcbd3e76f
151,14195231,Large Private Room with private Bathroom/Entrance,60,4.86,73,https://www.airbnb.com/rooms/plus/1336402?location=Los%20Angeles%2C%20CA&amp;adults=2&amp;check_in=2019-12-25&amp;check_out=2019-12-26&amp;previous_page_section_name=1000&amp;search_id=33a11a19-776f-a971-ce4d-6e92a5a83c90&amp;federated_search_id=89a92709-96b2-4df7-92ce-3adfcbd3e76f
152,25213709,Dual Level Laurel Canyon Guesthouse with Pool+Deck,90,5.0,141,https://www.airbnb.com/rooms/18774139?location=Los%20Angeles%2C%20CA&amp;adults=2&amp;check_in=2019-12-25&amp;check_out=2019-12-26&amp;previous_page_section_name=1000&amp;search_id=33a11a19-776f-a971-ce4d-6e92a5a83c90&amp;federated_search_id=89a92709-96b2-4df7-92ce-3adfcbd3e76f
153,23998602,Cozy studio in Hollywood. 5 STAR LISTING!,96,4.91,0,https://www.airbnb.com/rooms/40676985?location=Los%20Angeles%2C%20CA&amp;adults=2&amp;check_in=2019-12-25&amp;check_out=2019-12-26&amp;previous_page_section_name=1000&amp;search_id=33a11a19-776f-a971-ce4d-6e92a5a83c90&amp;federated_search_id=89a92709-96b2-4df7-92ce-3adfcbd3e76f
154,27232576,Visit Santa Monica Pier from suite in Guest house,53,4.97,462,https://www.airbnb.com/rooms/756777?location=Los%20Angeles%2C%20CA&amp;adults=2&amp;check_in=2019-12-25&amp;check_out=2019-12-26&amp;previous_page_section_name=1000&amp;search_id=33a11a19-776f-a971-ce4d-6e92a5a83c90&amp;federated_search_id=89a92709-96b2-4df7-92ce-3adfcbd3e76f
155,33752834,Cozy relaxing room near lax/forum & casino #1,116,4.17,236,https://www.airbnb.com/rooms/8720972?location=Los%20Angeles%2C%20CA&amp;adults=2&amp;check_in=2019-12-25&amp;check_out=2019-12-26&amp;previous_page_section_name=1000&amp;search_id=33a11a19-776f-a971-ce4d-6e92a5a83c90&amp;federated_search_id=89a92709-96b2-4df7-92ce-3adfcbd3e76f
156,18774139,★★STUNNING LOFT- HUGE COMFORTABLE BED - LONG BEACH,46,4.86,0,https://www.airbnb.com/rooms/40734143?location=Los%20Angeles%2C%20CA&amp;adults=2&amp;check_in=2019-12-25&amp;check_out=2019-12-26&amp;previous_page_section_name=1000&amp;search_id=33a11a19-776f-a971-ce4d-6e92a5a83c90&amp;federated_search_id=89a92709-96b2-4df7-92ce-3adfcbd3e76f
157,30426131,Prime Location 2 beds house Cozy w/ private garden,271,4.34,0,https://www.airbnb.com/rooms/39871891?location=Los%20Angeles%2C%20CA&amp;adults=2&amp;check_in=2019-12-25&amp;check_out=2019-12-26&amp;previous_page_section_name=1000&amp;search_id=33a11a19-776f-a971-ce4d-6e92a5a83c90&amp;federated_search_id=89a92709-96b2-4df7-92ce-3adfcbd3e76f
158,39822784,"The Skyline: Dtwn Long Beach, LAX, Metro, Disney",80,4.90,0,https://www.airbnb.com/rooms/40734845?location=Los%20Angeles%2C%20CA&amp;adults=2&amp;check_in=2019-12-25&amp;check_out=2019-12-26&amp;previous_page_section_name=1000&amp;search_id=33a11a19-776f-a971-ce4d-6e92a5a83c90&amp;federated_search_id=89a92709-96b2-4df7-92ce-3adfcbd3e76f
159,1657261,The Rooftop with Pool,43,4.50,0,https://www.airbnb.com/rooms/5948665?location=Los%20Angeles%2C%20CA&amp;adults=2&amp;check_in=2019-12-25&amp;check_out=2019-12-26&amp;previous_page_section_name=1000&amp;search_id=0aa01159-d9f7-2b79-1fb8-cb28be0bc412&amp;federated_search_id=826fe32f-7874-40ae-ab28-afc68ee248e3
160,40684646,Spacious DTLA Loft,87,4.86,0,https://www.airbnb.com/rooms/37433576?location=Los%20Angeles%2C%20CA&amp;adults=2&amp;check_in=2019-12-25&amp;check_out=2019-12-26&amp;previous_page_section_name=1000&amp;search_id=0aa01159-d9f7-2b79-1fb8-cb28be0bc412&amp;federated_search_id=826fe32f-7874-40ae-ab28-afc68ee248e3
161,20055899,"5 min to LAX, Private Entrance, Studio Apartment",70,0,76,https://www.airbnb.com/rooms/38978918?location=Los%20Angeles%2C%20CA&amp;adults=2&amp;check_in=2019-12-25&amp;check_out=2019-12-26&amp;previous_page_section_name=1000&amp;search_id=0aa01159-d9f7-2b79-1fb8-cb28be0bc412&amp;federated_search_id=826fe32f-7874-40ae-ab28-afc68ee248e3
162,33253195,TKO's Place,159,0,183,https://www.airbnb.com/rooms/14637506?location=Los%20Angeles%2C%20CA&amp;adults=2&amp;check_in=2019-12-25&amp;check_out=2019-12-26&amp;previous_page_section_name=1000&amp;search_id=0aa01159-d9f7-2b79-1fb8-cb28be0bc412&amp;federated_search_id=826fe32f-7874-40ae-ab28-afc68ee248e3
163,5374860,Prime Location 2 beds house Cozy w/ private garden,78,0,198,https://www.airbnb.com/rooms/40269956?location=Los%20Angeles%2C%20CA&amp;adults=2&amp;check_in=2019-12-25&amp;check_out=2019-12-26&amp;previous_page_section_name=1000&amp;search_id=0aa01159-d9f7-2b79-1fb8-cb28be0bc412&amp;federated_search_id=826fe32f-7874-40ae-ab28-afc68ee248e3
164,31771614,Large Private Room with private Bathroom/Entrance,99,4.48,149,https://www.airbnb.com/rooms/20569591?location=Los%20Angeles%2C%20CA&amp;adults=2&amp;check_in=2019-12-25&amp;check_out=2019-12-26&amp;previous_page_section_name=1000&amp;search_id=0aa01159-d9f7-2b79-1fb8-cb28be0bc412&amp;federated_search_id=826fe32f-7874-40ae-ab28-afc68ee248e3
165,967783,Stunning NEW Modern Home - Private Bedroom,40,0,45,https://www.airbnb.com/rooms/39176420?location=Los%20Angeles%2C%20CA&amp;adults=2&amp;check_in=2019-12-25&amp;check_out=2019-12-26&amp;previous_page_section_name=1000&amp;search_id=0aa01159-d9f7-2b79-1fb8-cb28be0bc412&amp;federated_search_id=826fe32f-7874-40ae-ab28-afc68ee248e3
166,40292840,The Rosemary LA (Silverlake) - #4,30,0,8,https://www.airbnb.com/rooms/35774599?location=Los%20Angeles%2C%20CA&amp;adults=2&amp;check_in=2019-12-25&amp;check_out=2019-12-26&amp;previous_page_section_name=1000&amp;search_id=0aa01159-d9f7-2b79-1fb8-cb28be0bc412&amp;federated_search_id=826fe32f-7874-40ae-ab28-afc68ee248e3
167,19088723,FASCINATING DUPLEX 2BR+2.5BA IN HEART OF 3RD ST,85,0,298,https://www.airbnb.com/rooms/38520587?location=Los%20Angeles%2C%20CA&amp;adults=2&amp;check_in=2019-12-25&amp;check_out=2019-12-26&amp;previous_page_section_name=1000&amp;search_id=0aa01159-d9f7-2b79-1fb8-cb28be0bc412&amp;federated_search_id=826fe32f-7874-40ae-ab28-afc68ee248e3
168,40734143,BEST 5 STAR APT IN DTLA! FREE PARKING + BALCONY!,127,4.91,46,https://www.airbnb.com/rooms/25542862?location=Los%20Angeles%2C%20CA&amp;adults=2&amp;check_in=2019-12-25&amp;check_out=2019-12-26&amp;previous_page_section_name=1000&amp;search_id=0aa01159-d9f7-2b79-1fb8-cb28be0bc412&amp;federated_search_id=826fe32f-7874-40ae-ab28-afc68ee248e3
169,34758788,"Private, Semi Detached, Safe, close to attractions",102,4.96,14,https://www.airbnb.com/rooms/28183497?location=Los%20Angeles%2C%20CA&amp;adults=2&amp;check_in=2019-12-25&amp;check_out=2019-12-26&amp;previous_page_section_name=1000&amp;search_id=0aa01159-d9f7-2b79-1fb8-cb28be0bc412&amp;federated_search_id=826fe32f-7874-40ae-ab28-afc68ee248e3
170,29079022,Large Private Room With Private Bathroom  RM#2,73,0,202,https://www.airbnb.com/rooms/33457255?location=Los%20Angeles%2C%20CA&amp;adults=2&amp;check_in=2019-12-25&amp;check_out=2019-12-26&amp;previous_page_section_name=1000&amp;search_id=0aa01159-d9f7-2b79-1fb8-cb28be0bc412&amp;federated_search_id=826fe32f-7874-40ae-ab28-afc68ee248e3
171,7660161,The Rosemary LA (Silverlake) - #3,225,4.50,9,https://www.airbnb.com/rooms/40732808?location=Los%20Angeles%2C%20CA&amp;adults=2&amp;check_in=2019-12-25&amp;check_out=2019-12-26&amp;previous_page_section_name=1000&amp;search_id=0aa01159-d9f7-2b79-1fb8-cb28be0bc412&amp;federated_search_id=826fe32f-7874-40ae-ab28-afc68ee248e3
172,14637506,Tiny House in the Heights,49,4.90,162,https://www.airbnb.com/rooms/5052188?location=Los%20Angeles%2C%20CA&amp;adults=2&amp;check_in=2019-12-25&amp;check_out=2019-12-26&amp;previous_page_section_name=1000&amp;search_id=0aa01159-d9f7-2b79-1fb8-cb28be0bc412&amp;federated_search_id=826fe32f-7874-40ae-ab28-afc68ee248e3
173,39706377,Bright cozy room in beautiful Echo Park,108,4.61,7,https://www.airbnb.com/rooms/31987947?location=Los%20Angeles%2C%20CA&amp;adults=2&amp;check_in=2019-12-25&amp;check_out=2019-12-26&amp;previous_page_section_name=1000&amp;search_id=fd8e8c31-d301-350f-6f1b-635025b74026&amp;federated_search_id=454f371d-77a0-49f7-8ac6-392ad65647ed
174,30594859,Sweet Romantic Guest House,35,0,70,https://www.airbnb.com/rooms/38062438?location=Los%20Angeles%2C%20CA&amp;adults=2&amp;check_in=2019-12-25&amp;check_out=2019-12-26&amp;previous_page_section_name=1000&amp;search_id=fd8e8c31-d301-350f-6f1b-635025b74026&amp;federated_search_id=454f371d-77a0-49f7-8ac6-392ad65647ed
175,9681261,LAX Casa de Paz - Tranquility Room,90,4.88,229,https://www.airbnb.com/rooms/40649939?location=Los%20Angeles%2C%20CA&amp;adults=2&amp;check_in=2019-12-25&amp;check_out=2019-12-26&amp;previous_page_section_name=1000&amp;search_id=fd8e8c31-d301-350f-6f1b-635025b74026&amp;federated_search_id=454f371d-77a0-49f7-8ac6-392ad65647ed
176,32879210,3. K-Town hostel,35,0,35,https://www.airbnb.com/rooms/40676985?location=Los%20Angeles%2C%20CA&amp;adults=2&amp;check_in=2019-12-25&amp;check_out=2019-12-26&amp;previous_page_section_name=1000&amp;search_id=fd8e8c31-d301-350f-6f1b-635025b74026&amp;federated_search_id=454f371d-77a0-49f7-8ac6-392ad65647ed
177,25738917,Luxurious Apartment on The Promenade with Parking,84,4.86,57,https://www.airbnb.com/rooms/14195231?location=Los%20Angeles%2C%20CA&amp;adults=2&amp;check_in=2019-12-25&amp;check_out=2019-12-26&amp;previous_page_section_name=1000&amp;search_id=fd8e8c31-d301-350f-6f1b-635025b74026&amp;federated_search_id=454f371d-77a0-49f7-8ac6-392ad65647ed
178,21178869,RV AIRSTREAM TINY LIVING BY LONG BEACH AIRPORT,58,0,133,https://www.airbnb.com/rooms/84636?location=Los%20Angeles%2C%20CA&amp;adults=2&amp;check_in=2019-12-25&amp;check_out=2019-12-26&amp;previous_page_section_name=1000&amp;search_id=fd8e8c31-d301-350f-6f1b-635025b74026&amp;federated_search_id=454f371d-77a0-49f7-8ac6-392ad65647ed
179,29079975,Tiki Love Shack @ Venice Beach ok short/Long stay,120,4.25,101,https://www.airbnb.com/rooms/28672072?location=Los%20Angeles%2C%20CA&amp;adults=2&amp;check_in=2019-12-25&amp;check_out=2019-12-26&amp;previous_page_section_name=1000&amp;search_id=fd8e8c31-d301-350f-6f1b-635025b74026&amp;federated_search_id=454f371d-77a0-49f7-8ac6-392ad65647ed
180,18008644,"1 Bdr Apt+Bonus Near Airport, Beach, & Downtown LA",50,4.93,35,https://www.airbnb.com/rooms/36281349?location=Los%20Angeles%2C%20CA&amp;adults=2&amp;check_in=2019-12-25&amp;check_out=2019-12-26&amp;previous_page_section_name=1000&amp;search_id=fd8e8c31-d301-350f-6f1b-635025b74026&amp;federated_search_id=454f371d-77a0-49f7-8ac6-392ad65647ed
181,15556330,theDoll-Your OWN Efficiency Studio by Hollywood,80,4.69,169,https://www.airbnb.com/rooms/14944159?location=Los%20Angeles%2C%20CA&amp;adults=2&amp;check_in=2019-12-25&amp;check_out=2019-12-26&amp;previous_page_section_name=1000&amp;search_id=fd8e8c31-d301-350f-6f1b-635025b74026&amp;federated_search_id=454f371d-77a0-49f7-8ac6-392ad65647ed
182,36281349,1912 Craftsman style suite,89,4.65,8,https://www.airbnb.com/rooms/1025047?location=Los%20Angeles%2C%20CA&amp;adults=2&amp;check_in=2019-12-25&amp;check_out=2019-12-26&amp;previous_page_section_name=1000&amp;search_id=fd8e8c31-d301-350f-6f1b-635025b74026&amp;federated_search_id=454f371d-77a0-49f7-8ac6-392ad65647ed
183,38937451,BEST 5 STAR APT IN DTLA! FREE PARKING + BALCONY!,70,4.38,11,https://www.airbnb.com/rooms/40732808?location=Los%20Angeles%2C%20CA&amp;adults=2&amp;check_in=2019-12-25&amp;check_out=2019-12-26&amp;previous_page_section_name=1000&amp;search_id=fd8e8c31-d301-350f-6f1b-635025b74026&amp;federated_search_id=454f371d-77a0-49f7-8ac6-392ad65647ed
184,40433621,Canyon Home Altadena King Bed!,116,4.67,0,https://www.airbnb.com/rooms/18278425?location=Los%20Angeles%2C%20CA&amp;adults=2&amp;check_in=2019-12-25&amp;check_out=2019-12-26&amp;previous_page_section_name=1000&amp;search_id=fd8e8c31-d301-350f-6f1b-635025b74026&amp;federated_search_id=454f371d-77a0-49f7-8ac6-392ad65647ed
185,33853506,Prime Location 2 beds house Cozy w/ private garden,85,4.64,63,https://www.airbnb.com/rooms/5948665?location=Los%20Angeles%2C%20CA&amp;adults=2&amp;check_in=2019-12-25&amp;check_out=2019-12-26&amp;previous_page_section_name=1000&amp;search_id=2d3259f8-3514-6e5f-85a3-3fe3713cf624&amp;federated_search_id=24fc659d-bb92-4a79-8db3-2516c1165f3f
186,33689817,Secret Garden Guest House,45,2.33,202,https://www.airbnb.com/rooms/8720972?location=Los%20Angeles%2C%20CA&amp;adults=2&amp;check_in=2019-12-25&amp;check_out=2019-12-26&amp;previous_page_section_name=1000&amp;search_id=2d3259f8-3514-6e5f-85a3-3fe3713cf624&amp;federated_search_id=24fc659d-bb92-4a79-8db3-2516c1165f3f
187,40006899,Quiet Cozy Private Room 温馨安静之家,80,4.77,12,https://www.airbnb.com/rooms/5208021?location=Los%20Angeles%2C%20CA&amp;adults=2&amp;check_in=2019-12-25&amp;check_out=2019-12-26&amp;previous_page_section_name=1000&amp;search_id=2d3259f8-3514-6e5f-85a3-3fe3713cf624&amp;federated_search_id=24fc659d-bb92-4a79-8db3-2516c1165f3f
188,40564567,Private room with separate entrance,93,5.0,49,https://www.airbnb.com/rooms/37016789?location=Los%20Angeles%2C%20CA&amp;adults=2&amp;check_in=2019-12-25&amp;check_out=2019-12-26&amp;previous_page_section_name=1000&amp;search_id=2d3259f8-3514-6e5f-85a3-3fe3713cf624&amp;federated_search_id=24fc659d-bb92-4a79-8db3-2516c1165f3f
189,40007705,Vintage Charm + Antique Oak Bed + Breakfast,92,4.81,3,https://www.airbnb.com/rooms/40262470?location=Los%20Angeles%2C%20CA&amp;adults=2&amp;check_in=2019-12-25&amp;check_out=2019-12-26&amp;previous_page_section_name=1000&amp;search_id=2d3259f8-3514-6e5f-85a3-3fe3713cf624&amp;federated_search_id=24fc659d-bb92-4a79-8db3-2516c1165f3f
190,35774599,"Glendale Express Hotel, Deluxe King Bed",95,4.68,8,https://www.airbnb.com/rooms/24088818?location=Los%20Angeles%2C%20CA&amp;adults=2&amp;check_in=2019-12-25&amp;check_out=2019-12-26&amp;previous_page_section_name=1000&amp;search_id=2d3259f8-3514-6e5f-85a3-3fe3713cf624&amp;federated_search_id=24fc659d-bb92-4a79-8db3-2516c1165f3f
191,38669837,Hollywood hills stunning best view,115,5.0,14,https://www.airbnb.com/rooms/18505519?location=Los%20Angeles%2C%20CA&amp;adults=2&amp;check_in=2019-12-25&amp;check_out=2019-12-26&amp;previous_page_section_name=1000&amp;search_id=2d3259f8-3514-6e5f-85a3-3fe3713cf624&amp;federated_search_id=24fc659d-bb92-4a79-8db3-2516c1165f3f
192,36204006,New Spacious Queen Bedroom w/ TV!!!,115,4.88,9,https://www.airbnb.com/rooms/16068164?location=Los%20Angeles%2C%20CA&amp;adults=2&amp;check_in=2019-12-25&amp;check_out=2019-12-26&amp;previous_page_section_name=1000&amp;search_id=2d3259f8-3514-6e5f-85a3-3fe3713cf624&amp;federated_search_id=24fc659d-bb92-4a79-8db3-2516c1165f3f
193,28672072,Cozy studio in Hollywood. 5 STAR LISTING!,47,4.92,35,https://www.airbnb.com/rooms/32015030?location=Los%20Angeles%2C%20CA&amp;adults=2&amp;check_in=2019-12-25&amp;check_out=2019-12-26&amp;previous_page_section_name=1000&amp;search_id=2d3259f8-3514-6e5f-85a3-3fe3713cf624&amp;federated_search_id=24fc659d-bb92-4a79-8db3-2516c1165f3f
194,40761820,Nice Cozy Bedroom *SUPERHOST*,145,0,183,https://www.airbnb.com/rooms/30426131?location=Los%20Angeles%2C%20CA&amp;adults=2&amp;check_in=2019-12-25&amp;check_out=2019-12-26&amp;previous_page_section_name=1000&amp;search_id=2d3259f8-3514-6e5f-85a3-3fe3713cf624&amp;federated_search_id=24fc659d-bb92-4a79-8db3-2516c1165f3f
195,40137990,Eclectic 1-Bedrm Hollywood rock star apt! (235),60,4.63,213,https://www.airbnb.com/rooms/30183182?location=Los%20Angeles%2C%20CA&amp;adults=2&amp;check_in=2019-12-25&amp;check_out=2019-12-26&amp;previous_page_section_name=1000&amp;search_id=2d3259f8-3514-6e5f-85a3-3fe3713cf624&amp;federated_search_id=24fc659d-bb92-4a79-8db3-2516c1165f3f
196,40683479,Cozy-Hill Home(No extra fees)a must for your stay,233,4.28,0,https://www.airbnb.com/rooms/36281349?location=Los%20Angeles%2C%20CA&amp;adults=2&amp;check_in=2019-12-25&amp;check_out=2019-12-26&amp;previous_page_section_name=1000&amp;search_id=2d3259f8-3514-6e5f-85a3-3fe3713cf624&amp;federated_search_id=24fc659d-bb92-4a79-8db3-2516c1165f3f
197,40728183,Guesthouse Getaway.Quiet Nbrhd. AC! New Full-size,65,4.25,188,https://www.airbnb.com/rooms/28672072?location=Los%20Angeles%2C%20CA&amp;adults=2&amp;check_in=2019-12-25&amp;check_out=2019-12-26&amp;previous_page_section_name=1000&amp;search_id=2d3259f8-3514-6e5f-85a3-3fe3713cf624&amp;federated_search_id=24fc659d-bb92-4a79-8db3-2516c1165f3f
198,1606014,Sweet Home,48,4.78,0,https://www.airbnb.com/rooms/27548857?location=Los%20Angeles%2C%20CA&amp;adults=2&amp;check_in=2019-12-25&amp;check_out=2019-12-26&amp;previous_page_section_name=1000&amp;search_id=2d3259f8-3514-6e5f-85a3-3fe3713cf624&amp;federated_search_id=24fc659d-bb92-4a79-8db3-2516c1165f3f
199,35522378,East View Room,169,4.88,4,https://www.airbnb.com/rooms/2722835?location=Los%20Angeles%2C%20CA&amp;adults=2&amp;check_in=2019-12-25&amp;check_out=2019-12-26&amp;previous_page_section_name=1000&amp;search_id=2d3259f8-3514-6e5f-85a3-3fe3713cf624&amp;federated_search_id=24fc659d-bb92-4a79-8db3-2516c1165f3f
200,7117076,The Rosemary - Downtown LA - #4,104,0,0,https://www.airbnb.com/rooms/39273626?location=Los%20Angeles%2C%20CA&amp;adults=2&amp;check_in=2019-12-25&amp;check_out=2019-12-26&amp;previous_page_section_name=1000&amp;search_id=dafa96a5-5f42-492f-c368-a6a8def345dc&amp;federated_search_id=b9fed177-643b-451a-9165-37fbd93eaf29
201,27548857,Motel Room $407  a Week,45,4.75,213,https://www.airbnb.com/rooms/2357443?location=Los%20Angeles%2C%20CA&amp;adults=2&amp;check_in=2019-12-25&amp;check_out=2019-12-26&amp;previous_page_section_name=1000&amp;search_id=dafa96a5-5f42-492f-c368-a6a8def345dc&amp;federated_search_id=b9fed177-643b-451a-9165-37fbd93eaf29
202,34317082,The Garden Studio,255,0,19,https://www.airbnb.com/rooms/28165253?location=Los%20Angeles%2C%20CA&amp;adults=2&amp;check_in=2019-12-25&amp;check_out=2019-12-26&amp;previous_page_section_name=1000&amp;search_id=dafa96a5-5f42-492f-c368-a6a8def345dc&amp;federated_search_id=b9fed177-643b-451a-9165-37fbd93eaf29
203,14944159,Beautiful Historic Home near the Ocean and Harbor,47,4.67,19,https://www.airbnb.com/rooms/35875233?location=Los%20Angeles%2C%20CA&amp;adults=2&amp;check_in=2019-12-25&amp;check_out=2019-12-26&amp;previous_page_section_name=1000&amp;search_id=dafa96a5-5f42-492f-c368-a6a8def345dc&amp;federated_search_id=b9fed177-643b-451a-9165-37fbd93eaf29
204,21701513,The Rosemary LA (Silverlake) - #5,59,3.61,188,https://www.airbnb.com/rooms/25516335?location=Los%20Angeles%2C%20CA&amp;adults=2&amp;check_in=2019-12-25&amp;check_out=2019-12-26&amp;previous_page_section_name=1000&amp;search_id=dafa96a5-5f42-492f-c368-a6a8def345dc&amp;federated_search_id=b9fed177-643b-451a-9165-37fbd93eaf29
205,40732808,Centrally Located Studio w/Easy Access & Parking,64,0,94,https://www.airbnb.com/rooms/24328920?location=Los%20Angeles%2C%20CA&amp;adults=2&amp;check_in=2019-12-25&amp;check_out=2019-12-26&amp;previous_page_section_name=1000&amp;search_id=dafa96a5-5f42-492f-c368-a6a8def345dc&amp;federated_search_id=b9fed177-643b-451a-9165-37fbd93eaf29
206,19185918,Stroll the Sunset Strip at an Art-Filled Urban Hideaway,85,5.0,0,https://www.airbnb.com/rooms/38841157?location=Los%20Angeles%2C%20CA&amp;adults=2&amp;check_in=2019-12-25&amp;check_out=2019-12-26&amp;previous_page_section_name=1000&amp;search_id=dafa96a5-5f42-492f-c368-a6a8def345dc&amp;federated_search_id=b9fed177-643b-451a-9165-37fbd93eaf29
207,37012797,Guesthouse Getaway.Quiet Nbrhd. AC! New Full-size,86,4.79,98,https://www.airbnb.com/rooms/17624602?location=Los%20Angeles%2C%20CA&amp;adults=2&amp;check_in=2019-12-25&amp;check_out=2019-12-26&amp;previous_page_section_name=1000&amp;search_id=dafa96a5-5f42-492f-c368-a6a8def345dc&amp;federated_search_id=b9fed177-643b-451a-9165-37fbd93eaf29
208,20982550,K8 cozy studio #5,90,4.11,0,https://www.airbnb.com/rooms/39732436?location=Los%20Angeles%2C%20CA&amp;adults=2&amp;check_in=2019-12-25&amp;check_out=2019-12-26&amp;previous_page_section_name=1000&amp;search_id=dafa96a5-5f42-492f-c368-a6a8def345dc&amp;federated_search_id=b9fed177-643b-451a-9165-37fbd93eaf29
209,38041609,203,55,4.67,166,https://www.airbnb.com/rooms/21699388?location=Los%20Angeles%2C%20CA&amp;adults=2&amp;check_in=2019-12-25&amp;check_out=2019-12-26&amp;previous_page_section_name=1000&amp;search_id=dafa96a5-5f42-492f-c368-a6a8def345dc&amp;federated_search_id=b9fed177-643b-451a-9165-37fbd93eaf29
210,38606090,Famous Private Room in Hollywood!,58,4.26,133,https://www.airbnb.com/rooms/24312164?location=Los%20Angeles%2C%20CA&amp;adults=2&amp;check_in=2019-12-25&amp;check_out=2019-12-26&amp;previous_page_section_name=1000&amp;search_id=dafa96a5-5f42-492f-c368-a6a8def345dc&amp;federated_search_id=b9fed177-643b-451a-9165-37fbd93eaf29
211,38728630,Beautiful House in Perfect Location!,32,4.41,16,https://www.airbnb.com/rooms/14054436?location=Los%20Angeles%2C%20CA&amp;adults=2&amp;check_in=2019-12-25&amp;check_out=2019-12-26&amp;previous_page_section_name=1000&amp;search_id=dafa96a5-5f42-492f-c368-a6a8def345dc&amp;federated_search_id=b9fed177-643b-451a-9165-37fbd93eaf29
212,28317911,Private room with private entrance,100,4.83,61,https://www.airbnb.com/rooms/29966179?location=Los%20Angeles%2C%20CA&amp;adults=2&amp;check_in=2019-12-25&amp;check_out=2019-12-26&amp;previous_page_section_name=1000&amp;search_id=dafa96a5-5f42-492f-c368-a6a8def345dc&amp;federated_search_id=b9fed177-643b-451a-9165-37fbd93eaf29
213,25359357,"Hotel Figueroa, Classic Suite",55,4.92,0,https://www.airbnb.com/rooms/39894540?location=Los%20Angeles%2C%20CA&amp;adults=2&amp;check_in=2019-12-25&amp;check_out=2019-12-26&amp;previous_page_section_name=1000&amp;search_id=d74d1cdc-15b7-7417-7e54-604964a174ea&amp;federated_search_id=06dd03c6-cb7c-4232-8bf4-be678aa1afe9
